,address_full,price,count_beds,count_baths,sq_ft,days_on_zillow,address,city,state_zip,state_abrev,zip_code,date_scraped
688,"1012 Parker St #A, Raleigh, NC 27607","$995,000",3,3,"1,947",8,1012 Parker St #A, Raleigh,NC 27607,NC,27607,2022-11-30
689,"6304 Musket Ball Ct, Raleigh, NC 27616","$354,000",3,3,"1,591",9,6304 Musket Ball Ct, Raleigh,NC 27616,NC,27616,2022-11-30
690,"7605 Falcon Rest Cir, Raleigh, NC 27615","$289,000",3,3,"1,339",3,7605 Falcon Rest Cir, Raleigh,NC 27615,NC,27615,2022-11-30
691,"2701 Cloud Mist Cir, Raleigh, NC 27614","$365,000",3,3,"1,945",6,2701 Cloud Mist Cir, Raleigh,NC 27614,NC,27614,2022-11-30
692,"719 Sasser St, Raleigh, NC 27604","$1,199,000",4,4,"3,238",1,719 Sasser St, Raleigh,NC 27604,NC,27604,2022-11-30
693,"1306 Regulator St, Raleigh, NC 27603","$383,000",3,3,"1,928",1,1306 Regulator St, Raleigh,NC 27603,NC,27603,2022-11-30
694,"615 W Peace St #302, Raleigh, NC 27605","$554,900",2,2,974,2,615 W Peace St #302, Raleigh,NC 27605,NC,27605,2022-11-30
695,"6856 Horseback Ln, Raleigh, NC 27610","$364,500",3,3,"1,871",4,6856 Horseback Ln, Raleigh,NC 27610,NC,27610,2022-11-30
696,"4105 Fencrest Ct, Raleigh, NC 27613","$1,275,000",5,4,"3,921",1,4105 Fencrest Ct, Raleigh,NC 27613,NC,27613,2022-11-30
697,"2631 Cloud Mist Cir, Raleigh, NC 27614","$385,000",3,3,"2,101",2,2631 Cloud Mist Cir, Raleigh,NC 27614,NC,27614,2022-11-30
698,"2532 Beech Gap Ct, Raleigh, NC 27603","$489,900",3,3,"2,088",5,2532 Beech Gap Ct, Raleigh,NC 27603,NC,27603,2022-11-30
699,"5315 Collingswood Dr, Raleigh, NC 27609","$1,485,000",4,4,"3,983",1,5315 Collingswood Dr, Raleigh,NC 27609,NC,27609,2022-11-30
700,"1109 Harper Rd, Raleigh, NC 27603","$315,000",3,2,912,1,1109 Harper Rd, Raleigh,NC 27603,NC,27603,2022-11-30
701,"1220 Dixie Trl, Raleigh, NC 27607","$1,450,000",4,4,"3,385",2,1220 Dixie Trl, Raleigh,NC 27607,NC,27607,2022-11-30
702,"4705 Stonehill Dr, Raleigh, NC 27609","$1,625,000",4,5,"4,200",5,4705 Stonehill Dr, Raleigh,NC 27609,NC,27609,2022-11-30
703,"3724 Massey Ridge Ct, Raleigh, NC 27616","$525,000",5,3,"2,582",4,3724 Massey Ridge Ct, Raleigh,NC 27616,NC,27616,2022-11-30
704,"5450 Big Bass Dr, Raleigh, NC 27610","$299,900",2,3,"1,289",7,5450 Big Bass Dr, Raleigh,NC 27610,NC,27610,2022-11-30
705,"7712 Harps Mill Rd, Raleigh, NC 27615","$4,200,000",6,8,"9,002",N,7712 Harps Mill Rd, Raleigh,NC 27615,NC,27615,2022-11-30
706,"1120 Harper Rd #15, Raleigh, NC 27603","$125,300",0.29 Acres,117 days,747,2,1120 Harper Rd #15, Raleigh,NC 27603,NC,27603,2022-11-30
707,"1445 Sawyer Rd, Raleigh, NC 27610","$449,900",3,2,"1,600",3,1445 Sawyer Rd, Raleigh,NC 27610,NC,27610,2022-11-30
708,"10434 Dapping Dr, Raleigh, NC 27614","$399,990",3,3,"1,905",2,10434 Dapping Dr, Raleigh,NC 27614,NC,27614,2022-11-30
709,"1003 Hadley Rd, Raleigh, NC 27610","$310,000",3,1,"1,118",4,1003 Hadley Rd, Raleigh,NC 27610,NC,27610,2022-11-30
710,"6053 Epping Forest Dr, Raleigh, NC 27613","$345,000",2,2,"1,499",3,6053 Epping Forest Dr, Raleigh,NC 27613,NC,27613,2022-11-30
711,"3608 Althorp Dr, Raleigh, NC 27616","$415,000",4,3,"2,392",3,3608 Althorp Dr, Raleigh,NC 27616,NC,27616,2022-11-30
712,"517 E Cabarrus St, Raleigh, NC 27601","$1,995,000",4,5,"3,171",2,517 E Cabarrus St, Raleigh,NC 27601,NC,27601,2022-11-30
713,"2369 Sapphire Valley Dr, Raleigh, NC 27604","$329,500",3,3,"1,414",1,2369 Sapphire Valley Dr, Raleigh,NC 27604,NC,27604,2022-11-30
714,"5508 Grand Traverse Dr, Raleigh, NC 27604","$333,000",3,3,"1,614",6,5508 Grand Traverse Dr, Raleigh,NC 27604,NC,27604,2022-11-30
715,"3220 Glenridge Dr, Raleigh, NC 27604","$364,000",3,2,"1,586",7,3220 Glenridge Dr, Raleigh,NC 27604,NC,27604,2022-11-30
716,"6428 Camellia Creek Dr, Raleigh, NC 27603","$740,000",4,4,"3,066",1,6428 Camellia Creek Dr, Raleigh,NC 27603,NC,27603,2022-11-30
717,"5913 Hourglass Ct, Raleigh, NC 27612","$399,500",3,3,"1,988",6,5913 Hourglass Ct, Raleigh,NC 27612,NC,27612,2022-11-30
718,"11013 Maplecroft Ct, Raleigh, NC 27617","$459,000",3,3,"2,535",6,11013 Maplecroft Ct, Raleigh,NC 27617,NC,27617,2022-11-30
719,"2441 Campus Shore Dr #212, Raleigh, NC 27606","$459,900",3,2,"1,062",2,2441 Campus Shore Dr #212, Raleigh,NC 27606,NC,27606,2022-11-30
720,"220 Old Hickory Dr, Raleigh, NC 27616","$535,000",3,3,"2,368",2,220 Old Hickory Dr, Raleigh,NC 27616,NC,27616,2022-11-30
721,"3104 Dogwood Dr, Raleigh, NC 27604","$399,900",3,3,"1,603",1,3104 Dogwood Dr, Raleigh,NC 27604,NC,27604,2022-11-30
722,"615 W Peace St #307, Raleigh, NC 27605","$560,900",2,2,974,5,615 W Peace St #307, Raleigh,NC 27605,NC,27605,2022-11-30
723,"8143 Feldwig Pl, Raleigh, NC 27616","$447,900",4,3,"2,392",2,8143 Feldwig Pl, Raleigh,NC 27616,NC,27616,2022-11-30
724,"4313 Fowler Ridge Dr, Raleigh, NC 27616","$430,000",4,3,"2,323",3,4313 Fowler Ridge Dr, Raleigh,NC 27616,NC,27616,2022-11-30
725,"5601 Orchard Gate Way, Raleigh, NC 27616","$397,000",4,3,"1,959",9,5601 Orchard Gate Way, Raleigh,NC 27616,NC,27616,2022-11-30
726,"1009 Helms Pl, Raleigh, NC 27610","$420,000",3,2,"1,325",1,1009 Helms Pl, Raleigh,NC 27610,NC,27610,2022-11-30
727,"7208 Sing Along Ct, Raleigh, NC 27613","$1,265,000",4,5,"4,208",1,7208 Sing Along Ct, Raleigh,NC 27613,NC,27613,2022-11-30
728,"6113 Dunzo Dr, Raleigh, NC 27617","$505,000",4,3,"2,775",3,6113 Dunzo Dr, Raleigh,NC 27617,NC,27617,2022-11-30
729,"8013 River Gold Ln, Raleigh, NC 27616","$297,000",3,3,"1,379",3,8013 River Gold Ln, Raleigh,NC 27616,NC,27616,2022-11-30
730,"2101 Oberlin Village Dr #105, Raleigh, NC 27605","$1,500,000",3,4,"2,709",9,2101 Oberlin Village Dr #105, Raleigh,NC 27605,NC,27605,2022-11-30
731,"5516 Bridgeman Ct, Durham, NC 27703","$464,000",3,3,"1,838",4,5516 Bridgeman Ct, Durham,NC 27703,NC,27703,2022-11-30
732,"4241 Knightsbridge Way, Raleigh, NC 27604","$354,000",3,2,"1,274",8,4241 Knightsbridge Way, Raleigh,NC 27604,NC,27604,2022-11-30
733,"1210 Kent Rd, Raleigh, NC 27606","$689,900",3,3,"2,620",4,1210 Kent Rd, Raleigh,NC 27606,NC,27606,2022-11-30
734,"4920 Sweet Shade Trl, Raleigh, NC 27616","$375,000",3,3,"1,635",3,4920 Sweet Shade Trl, Raleigh,NC 27616,NC,27616,2022-11-30
735,"2812 Charleston Oaks Dr, Raleigh, NC 27614","$1,650,000",5,6,"4,850",1,2812 Charleston Oaks Dr, Raleigh,NC 27614,NC,27614,2022-11-30
736,"6313 Stephens Ridge Ct, Raleigh, NC 27615","$1,280,000",4,4,"3,816",1,6313 Stephens Ridge Ct, Raleigh,NC 27615,NC,27615,2022-11-30
737,"1709 Sierra Dr, Raleigh, NC 27603","$405,000",3,2,"1,747",6,1709 Sierra Dr, Raleigh,NC 27603,NC,27603,2022-11-30
738,"11700 Shavenrock Pl, Raleigh, NC 27613","$569,900",4,3,"2,483",4,11700 Shavenrock Pl, Raleigh,NC 27613,NC,27613,2022-11-30
739,"4329 Lambeth Dr, Raleigh, NC 27609","$3,150,000",5,7,"5,769",1,4329 Lambeth Dr, Raleigh,NC 27609,NC,27609,2022-11-30
740,"3509 Deering Dr, Raleigh, NC 27616","$379,900",3,3,"1,416",1,3509 Deering Dr, Raleigh,NC 27616,NC,27616,2022-11-30
741,"8300 Society Pl, Raleigh, NC 27615","$1,885,000",4,6,"4,416",8,8300 Society Pl, Raleigh,NC 27615,NC,27615,2022-11-30
742,"4625 Dresden Village Dr, Raleigh, NC 27604","$379,900",3,3,"2,193",1,4625 Dresden Village Dr, Raleigh,NC 27604,NC,27604,2022-11-30
743,"1308 Hedgelawn Way, Raleigh, NC 27615","$2,850,000",4,5,"5,281",6,1308 Hedgelawn Way, Raleigh,NC 27615,NC,27615,2022-11-30
744,"2367 Champion Ct #2367, Raleigh, NC 27606","$364,000",3,3,"1,325",1,2367 Champion Ct #2367, Raleigh,NC 27606,NC,27606,2022-11-30
745,"5316 Beardall St, Raleigh, NC 27616","$482,000",3,3,"2,140",9,5316 Beardall St, Raleigh,NC 27616,NC,27616,2022-11-30
746,"5723 Waycross St, Raleigh, NC 27606","$350,000",0.36 Acres,313 days,486,5,5723 Waycross St, Raleigh,NC 27606,NC,27606,2022-11-30
747,"3966 Massey Wood Trl, Raleigh, NC 27616","$450,000",3,3,"2,460",2,3966 Massey Wood Trl, Raleigh,NC 27616,NC,27616,2022-11-30
748,"3208 Slippery Elm Dr, Raleigh, NC 27610","$319,900",3,2,"1,152",1,3208 Slippery Elm Dr, Raleigh,NC 27610,NC,27610,2022-11-30
749,"1416 Sky Vista Way, Raleigh, NC 27613","$3,295,000",4,8,"9,254",3,1416 Sky Vista Way, Raleigh,NC 27613,NC,27613,2022-11-30
750,"3801 Westbury Lake Dr, Raleigh, NC 27603","$1,095,000",4,5,"4,442",5,3801 Westbury Lake Dr, Raleigh,NC 27603,NC,27603,2022-11-30
751,"3828 Old Milburnie Rd, Raleigh, NC 27616","$775,000",3,3,"3,789",6,3828 Old Milburnie Rd, Raleigh,NC 27616,NC,27616,2022-11-30
752,"2933 Mount Vernon Church Rd, Raleigh, NC 27613","$185,000",0.77 Acres,537 days,821,1,2933 Mount Vernon Church Rd, Raleigh,NC 27613,NC,27613,2022-11-30
753,"2308 Carriage Oaks Dr, Raleigh, NC 27614","$599,900",3,4,"3,428",3,2308 Carriage Oaks Dr, Raleigh,NC 27614,NC,27614,2022-11-30
754,"7629 Weathered Oak Way, Raleigh, NC 27616","$369,000",3,3,"1,929",1,7629 Weathered Oak Way, Raleigh,NC 27616,NC,27616,2022-11-30
755,"8232 Ebenezer Church Rd, Raleigh, NC 27617","$409,900",3,4,"1,950",1,8232 Ebenezer Church Rd, Raleigh,NC 27617,NC,27617,2022-11-30
756,"1917 Somerset Hills Ct, Raleigh, NC 27604","$415,000",3,3,"2,034",N,1917 Somerset Hills Ct, Raleigh,NC 27604,NC,27604,2022-11-30
757,"3232 Oak Grove Cir, Raleigh, NC 27607","$2,300,000",4,5,"4,340",5,3232 Oak Grove Cir, Raleigh,NC 27607,NC,27607,2022-11-30
758,"5209 Halcott Ct, Raleigh, NC 27613","$465,000",3,3,"1,887",5,5209 Halcott Ct, Raleigh,NC 27613,NC,27613,2022-11-30
759,"5504 Botany Bay Dr, Raleigh, NC 27616","$400,000",3,3,"1,825",1,5504 Botany Bay Dr, Raleigh,NC 27616,NC,27616,2022-11-30
760,"4005 Mt Moran Rd, Raleigh, NC 27616","$408,120",3,3,"1,924",8,4005 Mt Moran Rd, Raleigh,NC 27616,NC,27616,2022-11-30
761,"1205 Silver Beach Way, Raleigh, NC 27606","$429,500",3,3,"1,807",8,1205 Silver Beach Way, Raleigh,NC 27606,NC,27606,2022-11-30
762,"721 Lunar Dr, Raleigh, NC 27610","$315,000",3,1,975,4,721 Lunar Dr, Raleigh,NC 27610,NC,27610,2022-11-30
763,"10333 Grafton Rd, Raleigh, NC 27615","$1,750,000",4,8,"5,111",1,10333 Grafton Rd, Raleigh,NC 27615,NC,27615,2022-11-30
764,"181 Mickleson Ridge Dr, Raleigh, NC 27603","$449,900",3,3,"2,888",1,181 Mickleson Ridge Dr, Raleigh,NC 27603,NC,27603,2022-11-30
765,"3430 Van Hessen Dr, Raleigh, NC 27614","$399,900",3,3,"1,659",1,3430 Van Hessen Dr, Raleigh,NC 27614,NC,27614,2022-11-30
766,"3732 Cashew Dr, Raleigh, NC 27616","$399,000",3,3,"1,987",2,3732 Cashew Dr, Raleigh,NC 27616,NC,27616,2022-11-30
767,"17 Saint Augustine Ave, Raleigh, NC 27610","$169,000","1,785.96 Square Feet",246 days,944,1,17 Saint Augustine Ave, Raleigh,NC 27610,NC,27610,2022-11-30
768,"3919 Blackard Pond Rd, Raleigh, NC 27604","$375,000",3.16 Acres,119 days,591,2,3919 Blackard Pond Rd, Raleigh,NC 27604,NC,27604,2022-11-30
769,"5525 Keowee Way, Raleigh, NC 27616","$390,000",3,3,"1,902",1,5525 Keowee Way, Raleigh,NC 27616,NC,27616,2022-11-30
770,"618 N Boylan Ave SUITE 718, Raleigh, NC 27603","$659,900",2,2,"1,492",9,618 N Boylan Ave SUITE 718, Raleigh,NC 27603,NC,27603,2022-11-30
771,"809 Belmont Dr, Raleigh, NC 27610","$299,000",3,1,950,1,809 Belmont Dr, Raleigh,NC 27610,NC,27610,2022-11-30
772,"1112 Pender St UNIT 102, Raleigh, NC 27610","$650,000",3,3,"1,987",D,1112 Pender St UNIT 102, Raleigh,NC 27610,NC,27610,2022-11-30
773,"3926 Milltown Ridge Run, Raleigh, NC 27612","$489,236",3,4,"2,098",2,3926 Milltown Ridge Run, Raleigh,NC 27612,NC,27612,2022-11-30
774,"4312 Whisperwood Dr, Raleigh, NC 27616","$329,000",3,3,"1,382",3,4312 Whisperwood Dr, Raleigh,NC 27616,NC,27616,2022-11-30
775,"907 N State St #102, Raleigh, NC 27604","$950,000",3,3,"2,453",7,907 N State St #102, Raleigh,NC 27604,NC,27604,2022-11-30
